scenario,provider,question,recall,correct,n_cited,n_retrieved,single_chunk,multi_chunk,citation_precision,citation_efficiency,cited,retrieved,predicted,reference
dec21isc,GPT-5.2,3,1.0,1,1,6,1,0,1.0,0.17,kerberos_clients_result.json,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,darin.figueroa,darin.figueroa
dec21isc,GPT-5.2,4,1.0,1,1,3,1,0,1.0,0.33,suricata_alerts_result.json,high_activity_external_dest_result.json+suricata_alerts_result.json+suspicious_certificates_result.json,2021-12-03 19:00,2021-12-03 19:00 utc
dec21isc,GPT-5.2,5,1.0,1,1,5,1,0,1.0,0.2,high_activity_external_dest_result.json,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,163.172.50.82;172.104.227.98;51.159.35.157;51.75.33.120;52.109.8.24,163.172.50.82;172.104.227.98
dec21isc,GPT-5.2,6,1.0,1,1,4,1,0,1.0,0.25,file_downloads_result.json,file_downloads_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,gamaes.shop;newsaarctech.com,gamaes.shop;newsaarctech.com
dec21isc,GPT-5.2,7,0.0,0,1,5,1,0,1.0,0.2,suspicious_certificates_result.json,kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,(none),example.com
dec21isc,GPT-5.2,8,0.0,0,2,5,0,1,1.0,0.4,high_activity_external_dest_result.json+kerberos_hostnames_result.json,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,10.12.3.66,172.104.227.98;c2 server
dec21isc,GPT-5-mini,1,1.0,1,5,6,0,1,1.0,0.83,file_downloads_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,10.12.3.66,10.12.3.66
dec21isc,GPT-5-mini,2,1.0,1,1,5,1,0,1.0,0.2,kerberos_hostnames_result.json,kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,desktop-luoabv1,desktop-luoabv1
dec21isc,GPT-5-mini,3,1.0,1,1,6,1,0,1.0,0.17,kerberos_clients_result.json,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,darin.figueroa,darin.figueroa
dec21isc,GPT-5-mini,4,1.0,1,1,3,1,0,1.0,0.33,suricata_alerts_result.json,high_activity_external_dest_result.json+suricata_alerts_result.json+suspicious_certificates_result.json,2021-12-03 19:00,2021-12-03 19:00 utc
dec21isc,GPT-5-mini,5,1.0,1,1,5,1,0,1.0,0.2,high_activity_external_dest_result.json,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,163.172.50.82;172.104.227.98;51.159.35.157;51.75.33.120;52.109.8.24,163.172.50.82;172.104.227.98
dec21isc,GPT-5-mini,6,1.0,1,1,4,1,0,1.0,0.25,file_downloads_result.json,file_downloads_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,gamaes.shop;newsaarctech.com,gamaes.shop;newsaarctech.com
dec21isc,GPT-5-mini,7,0.0,0,1,5,1,0,1.0,0.2,suspicious_certificates_result.json,kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,mailservice6.greenhost.com;smtp.gmail.com;smtp.googlemail.com,example.com
dec21isc,GPT-5-mini,8,0.0,0,2,5,0,1,1.0,0.4,high_activity_external_dest_result.json+kerberos_hostnames_result.json,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,10.12.3.66,172.104.227.98;c2 server
dirty_rat,Claude Sonnet 4,1,1.0,1,3,6,0,1,1.0,0.5,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,172.16.1.66,172.16.1.66
dirty_rat,Claude Sonnet 4,2,1.0,1,4,6,0,1,1.0,0.67,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-skbr25f,desktop-skbr25f
dirty_rat,Claude Sonnet 4,3,1.0,1,3,6,0,1,1.0,0.5,kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,ccollier,ccollier
dirty_rat,Claude Sonnet 4,4,0.25,1,2,3,0,1,1.0,0.67,file_downloads_result.json+suricata_alerts_result.json,file_downloads_result.json+suricata_alerts_result.json+suspicious_domains_result.json,ip-api.com (208.95.112.1);www.msftconnecttest.com (23.215.55.140),github.com;ip-api.com;objects.githubusercontent.com;repo1.maven.org
dirty_rat,Claude Sonnet 4,5,1.0,1,1,6,1,0,1.0,0.17,suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,141.98.10.79;208.95.112.1,141.98.10.79
dirty_rat,Claude Sonnet 4,6,1.0,1,1,4,1,0,1.0,0.25,suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+suricata_alerts_result.json+suspicious_domains_result.json,2024-07-30 02:00 utc,2024-07-30 02:00 utc
dirty_rat,Claude Sonnet 4,7,1.0,1,3,5,0,1,1.0,0.6,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,141.98.10.79 is the c2 server with 102 malware-related connections; 23.52.9.222 has highest general connection volume with 22 connections but appears to be legitimate service,23.52.9.222;legitimate service
dirty_rat,Cisco 8B,1,1.0,1,0,6,0,0,,0.0,,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,172.16.1.66,172.16.1.66
dirty_rat,Cisco 8B,2,1.0,1,4,6,0,1,1.0,0.67,file_downloads_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-skbr25f,desktop-skbr25f
dirty_rat,Cisco 8B,3,0.0,0,2,6,0,1,1.0,0.33,kerberos_clients_result.json+kerberos_hostnames_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-skbr25f,ccollier
dirty_rat,Cisco 8B,4,0.0,0,2,3,0,1,1.0,0.67,file_downloads_result.json+suricata_alerts_result.json,file_downloads_result.json+suricata_alerts_result.json+suspicious_domains_result.json,208.95.112.1;23.215.55.140,github.com;ip-api.com;objects.githubusercontent.com;repo1.maven.org
dirty_rat,Cisco 8B,5,0.0,0,0,6,0,0,,0.0,,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,172.16.1.66;199.232.196.209;204.79.197.203;23.198.7.177;23.48.203.208;23.52.9.222;52.109.20.47;desktop-skbr25f;maven.org;repo1.maven.org;wiresharkworkshop.online,141.98.10.79
dirty_rat,Cisco 8B,6,1.0,1,1,4,1,0,1.0,0.25,suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+suricata_alerts_result.json+suspicious_domains_result.json,2024-07-30t02:00:00.000z,2024-07-30 02:00 utc
dirty_rat,Cisco 8B,7,0.0,0,2,5,0,1,0.5,0.4,high_activity_external_dest_result.json+high_severity_alerts.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,141.98.10.79;c2 server,23.52.9.222;legitimate service
dirty_rat,DeepSeek V3,1,1.0,1,4,6,0,1,1.0,0.67,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,172.16.1.66,172.16.1.66
dirty_rat,DeepSeek V3,2,1.0,1,2,6,0,1,1.0,0.33,kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-skbr25f,desktop-skbr25f
dirty_rat,DeepSeek V3,3,1.0,1,3,6,0,1,1.0,0.5,kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,ccollier,ccollier
dirty_rat,DeepSeek V3,4,0.25,1,2,3,0,1,1.0,0.67,file_downloads_result.json+suricata_alerts_result.json,file_downloads_result.json+suricata_alerts_result.json+suspicious_domains_result.json,141.98.10.79;ip-api.com (208.95.112.1);www.msftconnecttest.com (23.215.55.140),github.com;ip-api.com;objects.githubusercontent.com;repo1.maven.org
dirty_rat,DeepSeek V3,5,1.0,1,1,6,1,0,1.0,0.17,suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,141.98.10.79,141.98.10.79
dirty_rat,DeepSeek V3,6,1.0,1,1,4,1,0,1.0,0.25,suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+suricata_alerts_result.json+suspicious_domains_result.json,2024-07-30 02:00,2024-07-30 02:00 utc
dirty_rat,DeepSeek V3,7,0.0,0,2,5,0,1,1.0,0.4,high_activity_external_dest_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,141.98.10.79;c2 server,23.52.9.222;legitimate service
dirty_rat,Ollama 3.1:70b,1,1.0,1,5,6,0,1,1.0,0.83,high_activity_external_dest_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,172.16.1.66,172.16.1.66
dirty_rat,Ollama 3.1:70b,2,1.0,1,5,6,0,1,1.0,0.83,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-skbr25f,desktop-skbr25f
dirty_rat,Ollama 3.1:70b,3,1.0,1,2,6,0,1,1.0,0.33,kerberos_clients_result.json+suricata_alerts_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,ccollier,ccollier
dirty_rat,Ollama 3.1:70b,4,0.0,0,2,3,0,1,1.0,0.67,file_downloads_result.json+suricata_alerts_result.json,file_downloads_result.json+suricata_alerts_result.json+suspicious_domains_result.json,141.98.10.79;208.95.112.1,github.com;ip-api.com;objects.githubusercontent.com;repo1.maven.org
dirty_rat,Ollama 3.1:70b,5,1.0,1,1,6,1,0,1.0,0.17,suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,141.98.10.79,141.98.10.79
dirty_rat,Ollama 3.1:70b,6,1.0,1,1,4,1,0,1.0,0.25,suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+suricata_alerts_result.json+suspicious_domains_result.json,2024-07-30 02:00,2024-07-30 02:00 utc
dirty_rat,Ollama 3.1:70b,7,0.0,0,2,5,0,1,1.0,0.4,high_activity_external_dest_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,141.98.10.79,23.52.9.222;legitimate service
dirty_rat,GPT-4,1,1.0,1,4,6,0,1,1.0,0.67,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,172.16.1.66,172.16.1.66
dirty_rat,GPT-4,2,1.0,1,3,6,0,1,1.0,0.5,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-skbr25f,desktop-skbr25f
dirty_rat,GPT-4,3,0.0,0,5,6,0,1,1.0,0.83,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-skbr25f,ccollier
dirty_rat,GPT-4,4,0.0,0,1,3,1,0,1.0,0.33,suspicious_domains_result.json,file_downloads_result.json+suricata_alerts_result.json+suspicious_domains_result.json,13.107.5.93;140.82.113.3;185.199.110.133;199.232.196.209;23.194.164.136;23.215.55.133;23.221.22.68;23.46.192.165;23.52.9.140;40.97.199.114,github.com;ip-api.com;objects.githubusercontent.com;repo1.maven.org
dirty_rat,GPT-4,5,0.0,0,4,6,0,1,1.0,0.67,high_activity_external_dest_result.json+kerberos_clients_result.json+suricata_alerts_result.json+suspicious_domains_result.json,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,(none),141.98.10.79
dirty_rat,GPT-4,6,1.0,1,1,4,1,0,1.0,0.25,suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+suricata_alerts_result.json+suspicious_domains_result.json,2024-07-30 02:00,2024-07-30 02:00 utc
dirty_rat,GPT-4,7,0.5,1,1,5,1,0,1.0,0.2,high_activity_external_dest_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,23.52.9.222,23.52.9.222;legitimate service
dirty_rat,GPT-4o,1,1.0,1,4,6,0,1,1.0,0.67,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,172.16.1.66,172.16.1.66
dirty_rat,GPT-4o,2,1.0,1,5,6,0,1,1.0,0.83,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,172.16.1.66;desktop-skbr25f,desktop-skbr25f
dirty_rat,GPT-4o,3,1.0,1,1,6,1,0,1.0,0.17,kerberos_clients_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,ccollier,ccollier
dirty_rat,GPT-4o,4,0.0,0,1,3,1,0,1.0,0.33,suspicious_domains_result.json,file_downloads_result.json+suricata_alerts_result.json+suspicious_domains_result.json,13.107.5.93;140.82.113.3;185.199.110.133;199.232.196.209;23.194.164.136;23.215.55.133;23.221.22.68;23.46.192.165;23.52.9.140;40.97.199.114,github.com;ip-api.com;objects.githubusercontent.com;repo1.maven.org
dirty_rat,GPT-4o,5,0.0,0,4,6,0,1,1.0,0.67,high_activity_external_dest_result.json+kerberos_clients_result.json+suricata_alerts_result.json+suspicious_domains_result.json,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,(none),141.98.10.79
dirty_rat,GPT-4o,6,1.0,1,1,4,1,0,1.0,0.25,suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+suricata_alerts_result.json+suspicious_domains_result.json,2024-07-30 02:00,2024-07-30 02:00 utc
dirty_rat,GPT-4o,7,0.5,1,1,5,1,0,1.0,0.2,high_activity_external_dest_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,23.52.9.222,23.52.9.222;legitimate service
dirty_rat,GPT-5.2,1,1.0,1,6,6,0,1,1.0,1.0,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,172.16.1.66,172.16.1.66
dirty_rat,GPT-5.2,2,1.0,1,3,6,0,1,1.0,0.5,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-skbr25f,desktop-skbr25f
dirty_rat,GPT-5.2,3,0.0,0,5,6,0,1,1.0,0.83,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-skbr25f,ccollier
dirty_rat,GPT-5.2,4,0.0,0,1,3,1,0,1.0,0.33,suspicious_domains_result.json,file_downloads_result.json+suricata_alerts_result.json+suspicious_domains_result.json,13.107.5.93;140.82.113.3;185.199.110.133;199.232.196.209;23.194.164.136;23.215.55.133;23.221.22.68;23.46.192.165;23.52.9.140;40.97.199.114,github.com;ip-api.com;objects.githubusercontent.com;repo1.maven.org
dirty_rat,GPT-5.2,5,0.0,0,4,6,0,1,1.0,0.67,high_activity_external_dest_result.json+kerberos_clients_result.json+suricata_alerts_result.json+suspicious_domains_result.json,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,(none),141.98.10.79
dirty_rat,GPT-5.2,6,1.0,1,1,4,1,0,1.0,0.25,suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+suricata_alerts_result.json+suspicious_domains_result.json,2024-07-30 02:00,2024-07-30 02:00 utc
dirty_rat,GPT-5.2,7,0.5,1,1,5,1,0,1.0,0.2,high_activity_external_dest_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,23.52.9.222,23.52.9.222;legitimate service
dirty_rat,GPT-5-mini,1,1.0,1,4,6,0,1,1.0,0.67,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,172.16.1.66,172.16.1.66
dirty_rat,GPT-5-mini,2,1.0,1,3,6,0,1,1.0,0.5,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-skbr25f,desktop-skbr25f
dirty_rat,GPT-5-mini,3,0.0,0,2,6,0,1,1.0,0.33,kerberos_clients_result.json+kerberos_hostnames_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-skbr25f,ccollier
dirty_rat,GPT-5-mini,4,0.0,0,1,3,1,0,1.0,0.33,suspicious_domains_result.json,file_downloads_result.json+suricata_alerts_result.json+suspicious_domains_result.json,13.107.5.93;140.82.113.3;185.199.110.133;199.232.196.209;23.194.164.136;23.215.55.133;23.221.22.68;23.46.192.165;23.52.9.140;40.97.199.114,github.com;ip-api.com;objects.githubusercontent.com;repo1.maven.org
dirty_rat,GPT-5-mini,5,0.0,0,4,6,0,1,1.0,0.67,high_activity_external_dest_result.json+kerberos_clients_result.json+suricata_alerts_result.json+suspicious_domains_result.json,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,(none),141.98.10.79
dirty_rat,GPT-5-mini,6,1.0,1,1,4,1,0,1.0,0.25,suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+suricata_alerts_result.json+suspicious_domains_result.json,2024-07-30 02:00,2024-07-30 02:00 utc
dirty_rat,GPT-5-mini,7,0.5,1,1,5,1,0,1.0,0.2,high_activity_external_dest_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,23.52.9.222,23.52.9.222;legitimate service
easy_123,Claude Sonnet 4,1,1.0,1,6,6,0,1,1.0,1.0,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,10.2.28.88,10.2.28.88
easy_123,Claude Sonnet 4,2,1.0,1,4,6,0,1,1.0,0.67,file_downloads_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-teyq2nr,desktop-teyq2nr
easy_123,Claude Sonnet 4,3,1.0,1,4,6,0,1,1.0,0.67,file_downloads_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,brolf,brolf
easy_123,Claude Sonnet 4,4,1.0,1,2,6,0,1,1.0,0.33,high_activity_external_dest_result.json+suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,150.171.27.11;150.171.28.11;45.131.214.85,45.131.214.85
easy_123,Claude Sonnet 4,5,1.0,1,3,5,0,1,1.0,0.6,kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,2026-02-28 19:00,2026-02-28 19:00 utc
easy_123,Claude Sonnet 4,6,1.0,1,4,5,0,1,1.0,0.8,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,45.131.214.85 is a c2 server,45.131.214.85;c2 server
easy_123,Cisco 8B,1,1.0,1,0,6,0,0,,0.0,,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,10.2.28.88;desktop-teyq2nr,10.2.28.88
easy_123,Cisco 8B,2,1.0,1,0,6,0,0,,0.0,,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,10.2.28.88;desktop-teyq2nr,desktop-teyq2nr
easy_123,Cisco 8B,3,1.0,1,3,6,0,1,1.0,0.5,kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,brolf,brolf
easy_123,Cisco 8B,4,1.0,1,0,6,0,0,,0.0,,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,184.29.31.84;23.218.232.156;23.218.232.170;23.55.178.208;23.55.178.219;23.64.147.24;45.131.214.85,45.131.214.85
easy_123,Cisco 8B,5,1.0,1,1,5,1,0,1.0,0.2,suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,2026-02-28t19:00:00.000z,2026-02-28 19:00 utc
easy_123,Cisco 8B,6,1.0,1,0,5,0,0,,0.0,,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,45.131.214.85** (c2 server).,45.131.214.85;c2 server
easy_123,DeepSeek V3,1,1.0,1,6,6,0,1,1.0,1.0,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,10.2.28.88,10.2.28.88
easy_123,DeepSeek V3,2,1.0,1,3,6,0,1,1.0,0.5,kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-teyq2nr,desktop-teyq2nr
easy_123,DeepSeek V3,3,1.0,1,3,6,0,1,1.0,0.5,kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,brolf,brolf
easy_123,DeepSeek V3,4,1.0,1,2,6,0,1,1.0,0.33,high_activity_external_dest_result.json+suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,45.131.214.85,45.131.214.85
