scenario,provider,question,recall,correct,n_cited,n_retrieved,single_chunk,multi_chunk,citation_precision,citation_efficiency,cited,retrieved,predicted,reference
dec21isc,Ollama 3.1:70b,5,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,23.3.6.28,163.172.50.82;172.104.227.98
dec21isc,Ollama 3.1:70b,6,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,gameplayapi.intel.com,gamaes.shop;newsaarctech.com
dec21isc,Ollama 3.1:70b,7,0.0,0,1,1,1,0,1.0,1.0,suspicious_certificates_result.json,suspicious_certificates_result.json,not found,example.com
dec21isc,Ollama 3.1:70b,8,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,23.3.6.28,172.104.227.98;c2 server
dec21isc,GPT-4,1,1.0,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,10.12.3.66,10.12.3.66
dec21isc,GPT-4,2,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),desktop-luoabv1
dec21isc,GPT-4,3,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,(none),darin.figueroa
dec21isc,GPT-4,4,1.0,1,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,2021-12-03 19:00 utc,2021-12-03 19:00 utc
dec21isc,GPT-4,5,0.0,0,0,1,0,0,,0.0,,suspicious_domains_result.json,(none),163.172.50.82;172.104.227.98
dec21isc,GPT-4,6,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,gameplayapi.intel.com,gamaes.shop;newsaarctech.com
dec21isc,GPT-4,7,0.0,0,1,1,1,0,1.0,1.0,suspicious_certificates_result.json,suspicious_certificates_result.json,(none),example.com
dec21isc,GPT-4,8,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),172.104.227.98;c2 server
dec21isc,GPT-4o,1,1.0,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,10.12.3.66,10.12.3.66
dec21isc,GPT-4o,2,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),desktop-luoabv1
dec21isc,GPT-4o,3,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,(none),darin.figueroa
dec21isc,GPT-4o,4,1.0,1,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,2021-12-03 19:00 utc,2021-12-03 19:00 utc
dec21isc,GPT-4o,5,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,23.3.6.28,163.172.50.82;172.104.227.98
dec21isc,GPT-4o,6,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,"""gameplayapi.intel.com""",gamaes.shop;newsaarctech.com
dec21isc,GPT-4o,7,0.0,0,1,1,1,0,1.0,1.0,suspicious_certificates_result.json,suspicious_certificates_result.json,(none),example.com
dec21isc,GPT-4o,8,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),172.104.227.98;c2 server
dec21isc,GPT-5.2,1,1.0,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,10.12.3.66,10.12.3.66
dec21isc,GPT-5.2,2,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),desktop-luoabv1
dec21isc,GPT-5.2,3,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,desktop-luoabv1,darin.figueroa
dec21isc,GPT-5.2,4,1.0,1,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,2021-12-03 19:00,2021-12-03 19:00 utc
dec21isc,GPT-5.2,5,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,23.3.6.28,163.172.50.82;172.104.227.98
dec21isc,GPT-5.2,6,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,"""gameplayapi.intel.com""",gamaes.shop;newsaarctech.com
dec21isc,GPT-5.2,7,0.0,0,1,1,1,0,1.0,1.0,suspicious_certificates_result.json,suspicious_certificates_result.json,(none),example.com
dec21isc,GPT-5.2,8,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),172.104.227.98;c2 server
dec21isc,GPT-5-mini,1,1.0,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,10.12.3.66,10.12.3.66
dec21isc,GPT-5-mini,2,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),desktop-luoabv1
dec21isc,GPT-5-mini,3,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,(none),darin.figueroa
dec21isc,GPT-5-mini,4,1.0,1,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,2021-12-03 19:00,2021-12-03 19:00 utc
dec21isc,GPT-5-mini,5,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,23.3.6.28,163.172.50.82;172.104.227.98
dec21isc,GPT-5-mini,6,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,"""gameplayapi.intel.com""",gamaes.shop;newsaarctech.com
dec21isc,GPT-5-mini,7,0.0,0,1,1,1,0,1.0,1.0,suspicious_certificates_result.json,suspicious_certificates_result.json,(none),example.com
dec21isc,GPT-5-mini,8,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),172.104.227.98;c2 server
dirty_rat,Claude Sonnet 4,1,1.0,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,172.16.1.66,172.16.1.66
dirty_rat,Claude Sonnet 4,2,1.0,1,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,desktop-skbr25f,desktop-skbr25f
dirty_rat,Claude Sonnet 4,3,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,(none),ccollier
dirty_rat,Claude Sonnet 4,4,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),github.com;ip-api.com;objects.githubusercontent.com;repo1.maven.org
dirty_rat,Claude Sonnet 4,5,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),141.98.10.79
dirty_rat,Claude Sonnet 4,6,1.0,1,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,2024-07-30 02:00 utc,2024-07-30 02:00 utc
dirty_rat,Claude Sonnet 4,7,0.5,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,199.232.196.209;legitimate service (repo1.maven.org - maven repository),23.52.9.222;legitimate service
dirty_rat,Cisco 8B,1,1.0,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,172.16.1.66,172.16.1.66
dirty_rat,Cisco 8B,2,1.0,1,0,1,0,0,,0.0,,kerberos_hostnames_result.json,desktop-skbr25f,desktop-skbr25f
dirty_rat,Cisco 8B,3,0.0,0,0,1,0,0,,0.0,,kerberos_hostnames_result.json,desktop-skbr25f,ccollier
dirty_rat,Cisco 8B,4,0.0,0,0,1,0,0,,0.0,,suspicious_domains_result.json,13.107.5.93;140.82.113.3;185.199.110.133;199.232.196.209;23.194.164.136;23.215.55.133;23.221.22.68;23.46.192.165;23.52.9.140;40.97.199.114,github.com;ip-api.com;objects.githubusercontent.com;repo1.maven.org
dirty_rat,Cisco 8B,5,0.0,0,0,1,0,0,,0.0,,suspicious_domains_result.json,(none),141.98.10.79
dirty_rat,Cisco 8B,6,1.0,1,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,2024-07-30 02:00:00,2024-07-30 02:00 utc
dirty_rat,Cisco 8B,7,0.0,0,0,1,0,0,,0.0,,suspicious_domains_result.json,199.232.196.209;c2 server,23.52.9.222;legitimate service
dirty_rat,DeepSeek V3,1,1.0,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,172.16.1.66,172.16.1.66
dirty_rat,DeepSeek V3,2,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,(none),desktop-skbr25f
dirty_rat,DeepSeek V3,3,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,(none),ccollier
dirty_rat,DeepSeek V3,4,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),github.com;ip-api.com;objects.githubusercontent.com;repo1.maven.org
dirty_rat,DeepSeek V3,5,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),141.98.10.79
dirty_rat,DeepSeek V3,6,1.0,1,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,2024-07-30 02:00,2024-07-30 02:00 utc
dirty_rat,DeepSeek V3,7,0.5,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,199.232.196.209;legitimate service,23.52.9.222;legitimate service
dirty_rat,Ollama 3.1:70b,1,1.0,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,172.16.1.66,172.16.1.66
dirty_rat,Ollama 3.1:70b,2,1.0,1,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,desktop-skbr25f,desktop-skbr25f
dirty_rat,Ollama 3.1:70b,3,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,(none),ccollier
dirty_rat,Ollama 3.1:70b,4,0.25,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,199.232.196.209;repo1.maven.org,github.com;ip-api.com;objects.githubusercontent.com;repo1.maven.org
dirty_rat,Ollama 3.1:70b,5,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,13.107.5.93;140.82.113.3;185.199.110.133;199.232.196.209;23.194.164.136;23.215.55.133;23.221.22.68;23.46.192.165;23.52.9.140;40.97.199.114,141.98.10.79
dirty_rat,Ollama 3.1:70b,6,1.0,1,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,2024-07-30 02:00,2024-07-30 02:00 utc
dirty_rat,Ollama 3.1:70b,7,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,199.232.196.209,23.52.9.222;legitimate service
dirty_rat,GPT-4,1,1.0,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,172.16.1.66,172.16.1.66
dirty_rat,GPT-4,2,1.0,1,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,desktop-skbr25f,desktop-skbr25f
dirty_rat,GPT-4,3,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,(none),ccollier
dirty_rat,GPT-4,4,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,13.107.5.93;140.82.113.3;185.199.110.133;199.232.196.209;23.194.164.136;23.215.55.133;23.221.22.68;23.46.192.165;23.52.9.140;40.97.199.114,github.com;ip-api.com;objects.githubusercontent.com;repo1.maven.org
dirty_rat,GPT-4,5,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),141.98.10.79
dirty_rat,GPT-4,6,1.0,1,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,2024-07-30 02:00 utc,2024-07-30 02:00 utc
dirty_rat,GPT-4,7,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),23.52.9.222;legitimate service
dirty_rat,GPT-4o,1,1.0,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,172.16.1.66,172.16.1.66
dirty_rat,GPT-4o,2,1.0,1,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,desktop-skbr25f,desktop-skbr25f
dirty_rat,GPT-4o,3,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,desktop-skbr25f,ccollier
dirty_rat,GPT-4o,4,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,13.107.5.93;140.82.113.3;185.199.110.133;199.232.196.209;23.194.164.136;23.215.55.133;23.221.22.68;23.46.192.165;23.52.9.140;40.97.199.114,github.com;ip-api.com;objects.githubusercontent.com;repo1.maven.org
dirty_rat,GPT-4o,5,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),141.98.10.79
dirty_rat,GPT-4o,6,1.0,1,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,2024-07-30 02:00,2024-07-30 02:00 utc
dirty_rat,GPT-4o,7,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),23.52.9.222;legitimate service
dirty_rat,GPT-5.2,1,1.0,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,172.16.1.66,172.16.1.66
dirty_rat,GPT-5.2,2,1.0,1,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,desktop-skbr25f,desktop-skbr25f
dirty_rat,GPT-5.2,3,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,(none),ccollier
dirty_rat,GPT-5.2,4,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,13.107.5.93;140.82.113.3;185.199.110.133;199.232.196.209;23.194.164.136;23.215.55.133;23.221.22.68;23.46.192.165;23.52.9.140;40.97.199.114,github.com;ip-api.com;objects.githubusercontent.com;repo1.maven.org
dirty_rat,GPT-5.2,5,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),141.98.10.79
dirty_rat,GPT-5.2,6,1.0,1,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,2024-07-30 02:00 utc,2024-07-30 02:00 utc
dirty_rat,GPT-5.2,7,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),23.52.9.222;legitimate service
dirty_rat,GPT-5-mini,1,1.0,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,172.16.1.66,172.16.1.66
dirty_rat,GPT-5-mini,2,1.0,1,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,"""desktop-skbr25f""",desktop-skbr25f
dirty_rat,GPT-5-mini,3,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,"""desktop-skbr25f""",ccollier
dirty_rat,GPT-5-mini,4,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,13.107.5.93;140.82.113.3;185.199.110.133;199.232.196.209;23.194.164.136;23.215.55.133;23.221.22.68;23.46.192.165;23.52.9.140;40.97.199.114,github.com;ip-api.com;objects.githubusercontent.com;repo1.maven.org
dirty_rat,GPT-5-mini,5,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),141.98.10.79
dirty_rat,GPT-5-mini,6,1.0,1,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,2024-07-30 02:00 utc,2024-07-30 02:00 utc
dirty_rat,GPT-5-mini,7,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),23.52.9.222;legitimate service
easy_123,Claude Sonnet 4,1,1.0,1,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,10.2.28.88,10.2.28.88
easy_123,Claude Sonnet 4,2,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,(none),desktop-teyq2nr
easy_123,Claude Sonnet 4,3,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,(none),brolf
easy_123,Claude Sonnet 4,4,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,23.218.232.156,45.131.214.85
easy_123,Claude Sonnet 4,5,1.0,1,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,2026-02-28 19:00 utc,2026-02-28 19:00 utc
easy_123,Claude Sonnet 4,6,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),45.131.214.85;c2 server
easy_123,Cisco 8B,1,1.0,1,0,1,0,0,,0.0,,kerberos_hostnames_result.json,10.2.28.88,10.2.28.88
easy_123,Cisco 8B,2,1.0,1,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,desktop-teyq2nr,desktop-teyq2nr
easy_123,Cisco 8B,3,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,desktop-teyq2nr,brolf
easy_123,Cisco 8B,4,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,184.29.31.84;23.218.232.156;23.218.232.170;23.55.178.208;23.55.178.219;23.64.147.24,45.131.214.85
easy_123,Cisco 8B,5,1.0,1,0,1,0,0,,0.0,,suricata_alerts_result.json,2026-02-28t19:00:00.000z,2026-02-28 19:00 utc
easy_123,Cisco 8B,6,0.0,0,0,1,0,0,,0.0,,suspicious_domains_result.json,23.55.178.208,45.131.214.85;c2 server
easy_123,DeepSeek V3,1,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,(none),10.2.28.88
easy_123,DeepSeek V3,2,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,(none),desktop-teyq2nr
easy_123,DeepSeek V3,3,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,(none),brolf
easy_123,DeepSeek V3,4,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),45.131.214.85
easy_123,DeepSeek V3,5,1.0,1,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,2026-02-28 19:00,2026-02-28 19:00 utc
easy_123,DeepSeek V3,6,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),45.131.214.85;c2 server
easy_123,Ollama 3.1:70b,1,1.0,1,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,10.2.28.88,10.2.28.88
easy_123,Ollama 3.1:70b,2,1.0,1,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,desktop-teyq2nr,desktop-teyq2nr
easy_123,Ollama 3.1:70b,3,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,(none),brolf
easy_123,Ollama 3.1:70b,4,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,184.29.31.84;23.218.232.156;23.218.232.170;23.55.178.208;23.55.178.219;23.64.147.24,45.131.214.85
easy_123,Ollama 3.1:70b,5,0.0,0,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,2026-02-28 20:00,2026-02-28 19:00 utc
easy_123,Ollama 3.1:70b,6,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,23.55.178.208;23.55.178.219,45.131.214.85;c2 server
easy_123,GPT-4,1,1.0,1,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,10.2.28.88,10.2.28.88
easy_123,GPT-4,2,1.0,1,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,desktop-teyq2nr,desktop-teyq2nr
easy_123,GPT-4,3,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,"""desktop-teyq2nr""",brolf
easy_123,GPT-4,4,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,184.29.31.84;23.218.232.156;23.218.232.170;23.55.178.208;23.55.178.219;23.64.147.24,45.131.214.85
easy_123,GPT-4,5,1.0,1,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,2026-02-28 19:00,2026-02-28 19:00 utc
easy_123,GPT-4,6,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),45.131.214.85;c2 server
easy_123,GPT-4o,1,1.0,1,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,10.2.28.88,10.2.28.88
easy_123,GPT-4o,2,1.0,1,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,desktop-teyq2nr,desktop-teyq2nr
easy_123,GPT-4o,3,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,(none),brolf
easy_123,GPT-4o,4,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,184.29.31.84;23.218.232.156;23.218.232.170;23.55.178.208;23.55.178.219;23.64.147.24,45.131.214.85
easy_123,GPT-4o,5,1.0,1,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,2026-02-28 19:00 utc,2026-02-28 19:00 utc
easy_123,GPT-4o,6,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),45.131.214.85;c2 server
easy_123,GPT-5.2,1,1.0,1,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,10.2.28.88,10.2.28.88
easy_123,GPT-5.2,2,1.0,1,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,desktop-teyq2nr,desktop-teyq2nr
easy_123,GPT-5.2,3,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,(none),brolf
easy_123,GPT-5.2,4,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,184.29.31.84;23.218.232.156;23.218.232.170;23.55.178.208;23.55.178.219;23.64.147.24,45.131.214.85
easy_123,GPT-5.2,5,1.0,1,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,2026-02-28 19:00,2026-02-28 19:00 utc
easy_123,GPT-5.2,6,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),45.131.214.85;c2 server
easy_123,GPT-5-mini,1,1.0,1,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,10.2.28.88,10.2.28.88
easy_123,GPT-5-mini,2,1.0,1,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,desktop-teyq2nr,desktop-teyq2nr
easy_123,GPT-5-mini,3,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,(none),brolf
easy_123,GPT-5-mini,4,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,184.29.31.84;23.218.232.156;23.218.232.170;23.55.178.208;23.55.178.219;23.64.147.24,45.131.214.85
easy_123,GPT-5-mini,5,1.0,1,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,2026-02-28 19:00 utc,2026-02-28 19:00 utc
easy_123,GPT-5-mini,6,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),45.131.214.85;c2 server
fake_auth,Claude Sonnet 4,1,1.0,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,10.1.17.215,10.1.17.215
fake_auth,Claude Sonnet 4,2,1.0,1,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,desktop-l8c5gsj,desktop-l8c5gsj
fake_auth,Claude Sonnet 4,3,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,(none),shutchenson
fake_auth,Claude Sonnet 4,4,1.0,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,appointedtimeagriculture.com (217.70.186.109);authenticatoor.org (82.221.136.26);google-authenticator.burleson-appliance.net (104.21.64.1);jadserve.postrelease.com (44.237.90.153),authenticatoor.org
fake_auth,Claude Sonnet 4,5,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,104.21.64.1;192.132.33.69;217.70.186.109;44.237.90.153;82.221.136.26,45.125.66.252;45.125.66.32;5.252.153.241
fake_auth,Claude Sonnet 4,6,1.0,1,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,2025-01-22 19:00 utc,2025-01-22 19:00 utc
fake_auth,Claude Sonnet 4,7,1.0,1,1,1,1,0,1.0,1.0,suspicious_certificates_result.json,suspicious_certificates_result.json,45.125.66.252;45.125.66.32,45.125.66.252;45.125.66.32
fake_auth,Claude Sonnet 4,8,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,tie between 23.212.73.35 and 23.199.168.146 (both received 2 connections from infected host 10.1.17.215). 23.212.73.35 appears to be a legitimate microsoft service (oneclient.sfx.ms);while 23.199.168.146 appears to be an advertising service (px.owneriq.net).,5.252.153.241;c2 server
fake_auth,Cisco 8B,1,1.0,1,0,1,0,0,,0.0,,suspicious_domains_result.json,10.1.17.215,10.1.17.215
fake_auth,Cisco 8B,2,1.0,1,0,1,0,0,,0.0,,kerberos_hostnames_result.json,desktop-l8c5gsj,desktop-l8c5gsj
fake_auth,Cisco 8B,3,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,l8c5gsj,shutchenson
fake_auth,Cisco 8B,4,1.0,1,0,1,0,0,,0.0,,suspicious_domains_result.json,appointedtimeagriculture.com;authenticatoor.org;bttrack.com;google-authenticator.burleson-appliance.net,authenticatoor.org
fake_auth,Cisco 8B,5,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,23.199.168.146;23.212.73.35,45.125.66.252;45.125.66.32;5.252.153.241
fake_auth,Cisco 8B,6,1.0,1,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,2025-01-22 19:00,2025-01-22 19:00 utc
fake_auth,Cisco 8B,7,1.0,1,0,1,0,0,,0.0,,suspicious_certificates_result.json,45.125.66.252;45.125.66.32,45.125.66.252;45.125.66.32
fake_auth,Cisco 8B,8,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,"""23.199.168.146"";""legitimate service""",5.252.153.241;c2 server
fake_auth,DeepSeek V3,1,1.0,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,10.1.17.215,10.1.17.215
