scenario,provider,question,recall,correct,n_cited,n_retrieved,single_chunk,multi_chunk,citation_precision,citation_efficiency,cited,retrieved,predicted,reference
dirty_rat,Cisco 8B,1,1.0,1,7,7,0,1,0.86,1.0,file_downloads_result.json+file_transfers_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,172.16.1.66,172.16.1.66
dirty_rat,Cisco 8B,2,1.0,1,5,7,0,1,1.0,0.71,file_downloads_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-skbr25f,desktop-skbr25f
dirty_rat,Cisco 8B,3,0.0,0,0,7,0,0,,0.0,,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-skbr25f$;kerberos_clients_result.json;kerberos_hostnames_result.json,ccollier
dirty_rat,Cisco 8B,4,0.0,0,0,7,0,0,,0.0,,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,13.69.239.79;20.166.2.191;20.189.173.26;20.241.44.114;20.96.153.111;204.79.197.203;23.198.7.177;23.215.55.140;23.221.22.68;23.48.203.208;23.52.9.222;52.109.20.47,github.com;ip-api.com;objects.githubusercontent.com;repo1.maven.org
dirty_rat,Cisco 8B,5,1.0,1,0,7,0,0,,0.0,,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,141.98.10.79;23.215.55.140,141.98.10.79
dirty_rat,Cisco 8B,6,1.0,1,0,7,0,0,,0.0,,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,2024-07-30 02:00,2024-07-30 02:00 utc
dirty_rat,Cisco 8B,7,0.0,0,0,7,0,0,,0.0,,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,172.16.1.66;c2 server,23.52.9.222;legitimate service
dirty_rat,DeepSeek V3,1,1.0,1,4,7,0,1,1.0,0.57,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,172.16.1.66,172.16.1.66
dirty_rat,DeepSeek V3,2,1.0,1,2,7,0,1,1.0,0.29,kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-skbr25f,desktop-skbr25f
dirty_rat,DeepSeek V3,3,1.0,1,3,7,0,1,1.0,0.43,kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,ccollier,ccollier
dirty_rat,DeepSeek V3,4,0.0,0,2,7,0,1,1.0,0.29,file_downloads_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,(none),github.com;ip-api.com;objects.githubusercontent.com;repo1.maven.org
dirty_rat,DeepSeek V3,5,1.0,1,1,7,1,0,1.0,0.14,suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,141.98.10.79,141.98.10.79
dirty_rat,DeepSeek V3,6,1.0,1,1,7,1,0,1.0,0.14,suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,2024-07-30 02:00,2024-07-30 02:00 utc
dirty_rat,DeepSeek V3,7,0.0,0,2,7,0,1,1.0,0.29,high_activity_external_dest_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,141.98.10.79;c2 server,23.52.9.222;legitimate service
dirty_rat,Ollama 3.1:70b,1,1.0,1,7,7,0,1,1.0,1.0,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,172.16.1.66,172.16.1.66
dirty_rat,Ollama 3.1:70b,2,1.0,1,5,7,0,1,1.0,0.71,file_downloads_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-skbr25f,desktop-skbr25f
dirty_rat,Ollama 3.1:70b,3,1.0,1,3,7,0,1,1.0,0.43,kerberos_clients_result.json+kerberos_hostnames_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,ccollier,ccollier
dirty_rat,Ollama 3.1:70b,4,0.0,0,2,7,0,1,1.0,0.29,file_downloads_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,13.69.239.79;141.98.10.79;20.166.2.191;20.189.173.26;20.241.44.114;20.96.153.111;208.95.112.1;23.194.164.136;23.215.55.140;23.221.22.68,github.com;ip-api.com;objects.githubusercontent.com;repo1.maven.org
dirty_rat,Ollama 3.1:70b,5,1.0,1,3,7,0,1,1.0,0.43,file_downloads_result.json+high_activity_external_dest_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,13.69.239.79;141.98.10.79;20.166.2.191;20.189.173.26;20.241.44.114;204.79.197.203;23.198.7.177;23.52.9.222;52.109.20.47,141.98.10.79
dirty_rat,Ollama 3.1:70b,6,1.0,1,1,7,1,0,1.0,0.14,suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,2024-07-30 02:00,2024-07-30 02:00 utc
dirty_rat,Ollama 3.1:70b,7,0.0,0,2,7,0,1,1.0,0.29,high_activity_external_dest_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,141.98.10.79,23.52.9.222;legitimate service
dirty_rat,GPT-4,1,1.0,1,5,7,0,1,1.0,0.71,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,172.16.1.66,172.16.1.66
dirty_rat,GPT-4,2,1.0,1,4,7,0,1,1.0,0.57,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,172.16.1.66;desktop-skbr25f,desktop-skbr25f
dirty_rat,GPT-4,3,0.0,0,4,7,0,1,1.0,0.57,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-skbr25f,ccollier
dirty_rat,GPT-4,4,0.75,1,1,7,1,0,1.0,0.14,suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,autodiscover-s.outlook.com;default.exp-tas.com;ecn.dev.virtualearth.net;github.com;img-s-msn-com.akamaized.net;javadl-esd-secure.oracle.com;metadata.templates.cdn.office.net;objects.githubusercontent.com;oneclient.sfx.ms;repo1.maven.org,github.com;ip-api.com;objects.githubusercontent.com;repo1.maven.org
dirty_rat,GPT-4,5,0.0,0,5,7,0,1,1.0,0.71,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,(none),141.98.10.79
dirty_rat,GPT-4,6,1.0,1,1,7,1,0,1.0,0.14,suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,2024-07-30 02:00,2024-07-30 02:00 utc
dirty_rat,GPT-4,7,0.5,1,1,7,1,0,1.0,0.14,high_activity_external_dest_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,23.52.9.222,23.52.9.222;legitimate service
dirty_rat,GPT-4o,1,1.0,1,5,7,0,1,1.0,0.71,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,172.16.1.66,172.16.1.66
dirty_rat,GPT-4o,2,1.0,1,4,7,0,1,1.0,0.57,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,172.16.1.66;desktop-skbr25f,desktop-skbr25f
dirty_rat,GPT-4o,3,0.0,0,4,7,0,1,1.0,0.57,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-skbr25f,ccollier
dirty_rat,GPT-4o,4,0.75,1,1,7,1,0,1.0,0.14,suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,autodiscover-s.outlook.com;default.exp-tas.com;ecn.dev.virtualearth.net;github.com;img-s-msn-com.akamaized.net;javadl-esd-secure.oracle.com;metadata.templates.cdn.office.net;objects.githubusercontent.com;oneclient.sfx.ms;repo1.maven.org,github.com;ip-api.com;objects.githubusercontent.com;repo1.maven.org
dirty_rat,GPT-4o,5,0.0,0,5,7,0,1,1.0,0.71,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,(none),141.98.10.79
dirty_rat,GPT-4o,6,1.0,1,1,7,1,0,1.0,0.14,suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,2024-07-30 02:00,2024-07-30 02:00 utc
dirty_rat,GPT-4o,7,0.0,0,8,7,0,1,0.88,1.14,file_downloads_result.json+file_transfers+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,(none),23.52.9.222;legitimate service
dirty_rat,GPT-5.2,1,1.0,1,5,7,0,1,1.0,0.71,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,172.16.1.66,172.16.1.66
dirty_rat,GPT-5.2,2,1.0,1,3,7,0,1,1.0,0.43,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,172.16.1.66;desktop-skbr25f,desktop-skbr25f
dirty_rat,GPT-5.2,3,0.0,0,4,7,0,1,1.0,0.57,high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-skbr25f,ccollier
dirty_rat,GPT-5.2,4,0.75,1,1,7,1,0,1.0,0.14,suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,autodiscover-s.outlook.com;default.exp-tas.com;ecn.dev.virtualearth.net;github.com;img-s-msn-com.akamaized.net;javadl-esd-secure.oracle.com;metadata.templates.cdn.office.net;objects.githubusercontent.com;oneclient.sfx.ms;repo1.maven.org,github.com;ip-api.com;objects.githubusercontent.com;repo1.maven.org
dirty_rat,GPT-5.2,5,0.0,0,5,7,0,1,1.0,0.71,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,(none),141.98.10.79
dirty_rat,GPT-5.2,6,1.0,1,1,7,1,0,1.0,0.14,suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,2024-07-30 02:00,2024-07-30 02:00 utc
dirty_rat,GPT-5.2,7,0.0,0,8,7,0,1,0.88,1.14,file_downloads_result.json+file_transfers_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,(none),23.52.9.222;legitimate service
dirty_rat,GPT-5-mini,1,1.0,1,5,7,0,1,1.0,0.71,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,172.16.1.66,172.16.1.66
dirty_rat,GPT-5-mini,2,1.0,1,4,7,0,1,1.0,0.57,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,172.16.1.66;desktop-skbr25f,desktop-skbr25f
dirty_rat,GPT-5-mini,3,1.0,1,1,7,1,0,1.0,0.14,kerberos_clients_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,ccollier,ccollier
dirty_rat,GPT-5-mini,4,0.0,0,2,7,0,1,1.0,0.29,file_downloads_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,13.107.5.93;140.82.113.3;185.199.110.133;199.232.196.209;23.194.164.136;23.215.55.133;23.221.22.68;23.46.192.165;23.52.9.140;40.97.199.114,github.com;ip-api.com;objects.githubusercontent.com;repo1.maven.org
dirty_rat,GPT-5-mini,5,0.0,0,5,7,0,1,1.0,0.71,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,(none),141.98.10.79
dirty_rat,GPT-5-mini,6,1.0,1,1,7,1,0,1.0,0.14,suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,2024-07-30 02:00,2024-07-30 02:00 utc
dirty_rat,GPT-5-mini,7,0.5,1,1,7,1,0,1.0,0.14,high_activity_external_dest_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,23.52.9.222,23.52.9.222;legitimate service
easy_123,Claude Sonnet 4,1,1.0,1,5,7,0,1,1.0,0.71,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,10.2.28.88,10.2.28.88
easy_123,Claude Sonnet 4,2,1.0,1,3,7,0,1,1.0,0.43,kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-teyq2nr,desktop-teyq2nr
easy_123,Claude Sonnet 4,3,1.0,1,3,7,0,1,1.0,0.43,kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,brolf,brolf
easy_123,Claude Sonnet 4,4,1.0,1,5,7,0,1,1.0,0.71,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,150.171.27.11;150.171.28.11;23.218.232.148;45.131.214.85,45.131.214.85
easy_123,Claude Sonnet 4,5,1.0,1,1,7,1,0,1.0,0.14,suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,2026-02-28 19:00 utc,2026-02-28 19:00 utc
easy_123,Claude Sonnet 4,6,1.0,1,4,7,0,1,1.0,0.57,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,45.131.214.85;c2 server,45.131.214.85;c2 server
easy_123,Cisco 8B,1,1.0,1,6,7,0,1,0.83,0.86,file_transfers_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,10.2.28.88,10.2.28.88
easy_123,Cisco 8B,2,1.0,1,6,7,0,1,0.83,0.86,file_downloads_result.json+file_transfers_result.json+high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-teyq2nr,desktop-teyq2nr
easy_123,Cisco 8B,3,1.0,1,0,7,0,0,,0.0,,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,brolf,brolf
easy_123,Cisco 8B,4,1.0,1,0,7,0,0,,0.0,,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,13.89.179.14;45.131.214.85,45.131.214.85
easy_123,Cisco 8B,5,1.0,1,1,7,1,0,1.0,0.14,suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,2026-02-28 19:00,2026-02-28 19:00 utc
easy_123,Cisco 8B,6,1.0,1,2,7,0,1,1.0,0.29,high_activity_external_dest_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,45.131.214.85;c2 server,45.131.214.85;c2 server
easy_123,DeepSeek V3,1,1.0,1,6,7,0,1,1.0,0.86,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,10.2.28.88,10.2.28.88
easy_123,DeepSeek V3,2,1.0,1,3,7,0,1,1.0,0.43,kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-teyq2nr,desktop-teyq2nr
easy_123,DeepSeek V3,3,1.0,1,2,7,0,1,1.0,0.29,kerberos_clients_result.json+kerberos_hostnames_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,brolf,brolf
easy_123,DeepSeek V3,4,1.0,1,3,7,0,1,1.0,0.43,file_downloads_result.json+high_activity_external_dest_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,150.171.27.11;150.171.28.11;23.192.223.17;23.218.232.148;45.131.214.85,45.131.214.85
easy_123,DeepSeek V3,5,0.0,0,1,7,1,0,1.0,0.14,suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,2026-02-28 20:00,2026-02-28 19:00 utc
easy_123,DeepSeek V3,6,1.0,1,3,7,0,1,1.0,0.43,file_downloads_result.json+high_activity_external_dest_result.json+suricata_alerts_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,45.131.214.85;c2 server,45.131.214.85;c2 server
easy_123,Ollama 3.1:70b,1,1.0,1,4,7,0,1,1.0,0.57,file_downloads_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,10.2.28.88,10.2.28.88
easy_123,Ollama 3.1:70b,2,1.0,1,2,7,0,1,1.0,0.29,kerberos_full_services_result.json+kerberos_hostnames_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-teyq2nr,desktop-teyq2nr
easy_123,Ollama 3.1:70b,3,1.0,1,5,7,0,1,1.0,0.71,file_downloads_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,brolf,brolf
easy_123,Ollama 3.1:70b,4,1.0,1,3,7,0,1,1.0,0.43,file_downloads_result.json+high_activity_external_dest_result.json+suspicious_domains_result.json,file_downloads_result.json+high_activity_external_dest_result.json+kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,23.218.232.142;23.218.232.148;23.218.232.166;23.218.232.183;45.131.214.85,45.131.214.85
