scenario,provider,question,recall,correct,n_cited,n_retrieved,single_chunk,multi_chunk,citation_precision,citation_efficiency,cited,retrieved,predicted,reference
dirty_rat,GPT-4o,6,1.0,1,1,3,1,0,1.0,0.33,suricata_alerts_result.json,high_activity_external_dest_result.json+suricata_alerts_result.json+suspicious_domains_result.json,2024-07-30 02:00,2024-07-30 02:00 utc
dirty_rat,GPT-4o,7,0.5,1,1,4,1,0,1.0,0.25,high_activity_external_dest_result.json,file_downloads_result.json+high_activity_external_dest_result.json+suricata_alerts_result.json+suspicious_domains_result.json,23.52.9.222,23.52.9.222;legitimate service
dirty_rat,GPT-5.2,1,1.0,1,4,4,0,1,1.0,1.0,kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,172.16.1.66,172.16.1.66
dirty_rat,GPT-5.2,2,1.0,1,2,4,0,1,1.0,0.5,kerberos_full_services_result.json+kerberos_hostnames_result.json,kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-skbr25f,desktop-skbr25f
dirty_rat,GPT-5.2,3,0.0,0,2,5,0,1,1.0,0.4,kerberos_clients_result.json+kerberos_hostnames_result.json,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-skbr25f,ccollier
dirty_rat,GPT-5.2,4,0.0,0,1,2,1,0,1.0,0.5,suspicious_domains_result.json,file_downloads_result.json+suspicious_domains_result.json,13.107.5.93;140.82.113.3;185.199.110.133;199.232.196.209;23.194.164.136;23.215.55.133;23.221.22.68;23.46.192.165;23.52.9.140;40.97.199.114,github.com;ip-api.com;objects.githubusercontent.com;repo1.maven.org
dirty_rat,GPT-5.2,5,0.0,0,5,4,0,1,0.8,1.25,high_severity_alerts+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,(none),141.98.10.79
dirty_rat,GPT-5.2,6,1.0,1,1,3,1,0,1.0,0.33,suricata_alerts_result.json,high_activity_external_dest_result.json+suricata_alerts_result.json+suspicious_domains_result.json,2024-07-30 02:00,2024-07-30 02:00 utc
dirty_rat,GPT-5.2,7,0.5,1,1,4,1,0,1.0,0.25,high_activity_external_dest_result.json,file_downloads_result.json+high_activity_external_dest_result.json+suricata_alerts_result.json+suspicious_domains_result.json,23.52.9.222,23.52.9.222;legitimate service
dirty_rat,GPT-5-mini,1,1.0,1,4,4,0,1,1.0,1.0,kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,172.16.1.66,172.16.1.66
dirty_rat,GPT-5-mini,2,1.0,1,4,4,0,1,1.0,1.0,kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,172.16.1.66;desktop-skbr25f,desktop-skbr25f
dirty_rat,GPT-5-mini,3,1.0,1,1,5,1,0,1.0,0.2,kerberos_clients_result.json,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,ccollier,ccollier
dirty_rat,GPT-5-mini,4,0.0,0,1,2,1,0,1.0,0.5,suspicious_domains_result.json,file_downloads_result.json+suspicious_domains_result.json,13.107.5.93;140.82.113.3;185.199.110.133;199.232.196.209;23.194.164.136;23.215.55.133;23.221.22.68;23.46.192.165;23.52.9.140;40.97.199.114,github.com;ip-api.com;objects.githubusercontent.com;repo1.maven.org
dirty_rat,GPT-5-mini,5,0.0,0,4,4,0,1,1.0,1.0,kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,(none),141.98.10.79
dirty_rat,GPT-5-mini,6,1.0,1,1,3,1,0,1.0,0.33,suricata_alerts_result.json,high_activity_external_dest_result.json+suricata_alerts_result.json+suspicious_domains_result.json,2024-07-30 02:00,2024-07-30 02:00 utc
dirty_rat,GPT-5-mini,7,0.0,0,1,4,1,0,1.0,0.25,high_activity_external_dest_result.json,file_downloads_result.json+high_activity_external_dest_result.json+suricata_alerts_result.json+suspicious_domains_result.json,172.16.1.66,23.52.9.222;legitimate service
easy_123,Claude Sonnet 4,1,1.0,1,4,5,0,1,1.0,0.8,file_downloads_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,10.2.28.88,10.2.28.88
easy_123,Claude Sonnet 4,2,1.0,1,3,5,0,1,1.0,0.6,file_downloads_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-teyq2nr,desktop-teyq2nr
easy_123,Claude Sonnet 4,3,1.0,1,4,5,0,1,1.0,0.8,kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,brolf,brolf
easy_123,Claude Sonnet 4,4,1.0,1,3,4,0,1,1.0,0.75,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,150.171.27.11;150.171.28.11;23.192.223.17;23.218.232.148;45.131.214.85,45.131.214.85
easy_123,Claude Sonnet 4,5,1.0,1,3,3,0,1,1.0,1.0,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,2026-02-28 19:00 utc,2026-02-28 19:00 utc
easy_123,Claude Sonnet 4,6,1.0,1,2,4,0,1,1.0,0.5,high_activity_external_dest_result.json+suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,45.131.214.85 is a c2 server,45.131.214.85;c2 server
easy_123,Cisco 8B,1,1.0,1,0,5,0,0,,0.0,,file_downloads_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,10.2.28.88,10.2.28.88
easy_123,Cisco 8B,2,1.0,1,0,5,0,0,,0.0,,file_downloads_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-teyq2nr,desktop-teyq2nr
easy_123,Cisco 8B,3,1.0,1,2,5,0,1,1.0,0.4,kerberos_clients_result.json+kerberos_hostnames_result.json,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,brolf,brolf
easy_123,Cisco 8B,4,1.0,1,0,4,0,0,,0.0,,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,184.29.31.84;23.218.232.156;23.218.232.170;23.55.178.208;23.55.178.219;23.64.147.24;45.131.214.85,45.131.214.85
easy_123,Cisco 8B,5,1.0,1,0,3,0,0,,0.0,,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,2026-02-28 19:00,2026-02-28 19:00 utc
easy_123,Cisco 8B,6,1.0,1,0,4,0,0,,0.0,,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,45.131.214.85;c2 server,45.131.214.85;c2 server
easy_123,DeepSeek V3,1,1.0,1,3,5,0,1,1.0,0.6,kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,10.2.28.88,10.2.28.88
easy_123,DeepSeek V3,2,1.0,1,5,5,0,1,1.0,1.0,file_downloads_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-teyq2nr,desktop-teyq2nr
easy_123,DeepSeek V3,3,1.0,1,5,5,0,1,1.0,1.0,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,brolf,brolf
easy_123,DeepSeek V3,4,1.0,1,2,4,0,1,1.0,0.5,high_activity_external_dest_result.json+suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,45.131.214.85,45.131.214.85
easy_123,DeepSeek V3,5,0.0,0,1,3,1,0,1.0,0.33,suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,2026-02-28 20:00,2026-02-28 19:00 utc
easy_123,DeepSeek V3,6,1.0,1,2,4,0,1,1.0,0.5,high_activity_external_dest_result.json+suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,45.131.214.85;c2 server,45.131.214.85;c2 server
easy_123,Ollama 3.1:70b,1,1.0,1,3,5,0,1,1.0,0.6,kerberos_clients_result.json+kerberos_hostnames_result.json+suspicious_domains_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,10.2.28.88,10.2.28.88
easy_123,Ollama 3.1:70b,2,1.0,1,3,5,0,1,1.0,0.6,kerberos_clients_result.json+kerberos_hostnames_result.json+suspicious_domains_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-teyq2nr,desktop-teyq2nr
easy_123,Ollama 3.1:70b,3,1.0,1,2,5,0,1,1.0,0.4,kerberos_clients_result.json+kerberos_hostnames_result.json,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,brolf,brolf
easy_123,Ollama 3.1:70b,4,1.0,1,2,4,0,1,1.0,0.5,high_activity_external_dest_result.json+suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,150.171.27.11;150.171.28.11;23.192.223.17;23.218.232.148;45.131.214.85,45.131.214.85
easy_123,Ollama 3.1:70b,5,1.0,1,1,3,1,0,1.0,0.33,suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,2026-02-28 19:00,2026-02-28 19:00 utc
easy_123,Ollama 3.1:70b,6,0.5,1,2,4,0,1,1.0,0.5,high_activity_external_dest_result.json+suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,45.131.214.85,45.131.214.85;c2 server
easy_123,GPT-4,1,1.0,1,3,5,0,1,1.0,0.6,kerberos_clients_result.json+kerberos_hostnames_result.json+suspicious_domains_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,10.2.28.88,10.2.28.88
easy_123,GPT-4,2,1.0,1,1,5,1,0,1.0,0.2,kerberos_hostnames_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-teyq2nr,desktop-teyq2nr
easy_123,GPT-4,3,1.0,1,1,5,1,0,1.0,0.2,kerberos_clients_result.json,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,brolf,brolf
easy_123,GPT-4,4,1.0,1,2,4,0,1,1.0,0.5,high_activity_external_dest_result.json+suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,150.171.27.11;150.171.28.11;23.192.223.17;23.218.232.148;45.131.214.85,45.131.214.85
easy_123,GPT-4,5,1.0,1,1,3,1,0,1.0,0.33,suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,2026-02-28 19:00,2026-02-28 19:00 utc
easy_123,GPT-4,6,0.5,1,2,4,0,1,1.0,0.5,high_activity_external_dest_result.json+suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,45.131.214.85,45.131.214.85;c2 server
easy_123,GPT-4o,1,1.0,1,3,5,0,1,1.0,0.6,kerberos_clients_result.json+kerberos_hostnames_result.json+suspicious_domains_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,10.2.28.88,10.2.28.88
easy_123,GPT-4o,2,1.0,1,1,5,1,0,1.0,0.2,kerberos_hostnames_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-teyq2nr,desktop-teyq2nr
easy_123,GPT-4o,3,1.0,1,1,5,1,0,1.0,0.2,kerberos_clients_result.json,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,brolf,brolf
easy_123,GPT-4o,4,1.0,1,2,4,0,1,1.0,0.5,high_activity_external_dest_result.json+suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,23.192.223.17;23.218.232.148;45.131.214.85,45.131.214.85
easy_123,GPT-4o,5,1.0,1,1,3,1,0,1.0,0.33,suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,2026-02-28 19:00,2026-02-28 19:00 utc
easy_123,GPT-4o,6,0.5,1,2,4,0,1,1.0,0.5,high_activity_external_dest_result.json+suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,45.131.214.85,45.131.214.85;c2 server
easy_123,GPT-5.2,1,1.0,1,3,5,0,1,1.0,0.6,kerberos_clients_result.json+kerberos_hostnames_result.json+suspicious_domains_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,10.2.28.88,10.2.28.88
easy_123,GPT-5.2,2,1.0,1,1,5,1,0,1.0,0.2,kerberos_hostnames_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-teyq2nr,desktop-teyq2nr
easy_123,GPT-5.2,3,1.0,1,1,5,1,0,1.0,0.2,kerberos_clients_result.json,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,brolf,brolf
easy_123,GPT-5.2,4,0.0,0,1,4,1,0,1.0,0.25,suspicious_domains_result.json,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,184.29.31.84;23.218.232.156;23.218.232.170;23.55.178.208;23.55.178.219;23.64.147.24,45.131.214.85
easy_123,GPT-5.2,5,1.0,1,1,3,1,0,1.0,0.33,suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,2026-02-28 19:00,2026-02-28 19:00 utc
easy_123,GPT-5.2,6,0.5,1,2,4,0,1,1.0,0.5,high_activity_external_dest_result.json+suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,45.131.214.85,45.131.214.85;c2 server
easy_123,GPT-5-mini,1,1.0,1,3,5,0,1,1.0,0.6,kerberos_clients_result.json+kerberos_hostnames_result.json+suspicious_domains_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,10.2.28.88,10.2.28.88
easy_123,GPT-5-mini,2,1.0,1,1,5,1,0,1.0,0.2,kerberos_hostnames_result.json,file_downloads_result.json+kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,desktop-teyq2nr,desktop-teyq2nr
easy_123,GPT-5-mini,3,1.0,1,1,5,1,0,1.0,0.2,kerberos_clients_result.json,kerberos_clients_result.json+kerberos_full_services_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,brolf,brolf
easy_123,GPT-5-mini,4,1.0,1,2,4,0,1,1.0,0.5,high_activity_external_dest_result.json+suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,23.192.223.17;23.218.232.148;45.131.214.85,45.131.214.85
easy_123,GPT-5-mini,5,1.0,1,1,3,1,0,1.0,0.33,suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json,2026-02-28 19:00,2026-02-28 19:00 utc
easy_123,GPT-5-mini,6,0.5,1,2,4,0,1,1.0,0.5,high_activity_external_dest_result.json+suricata_alerts_result.json,high_activity_external_dest_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,45.131.214.85,45.131.214.85;c2 server
fake_auth,Claude Sonnet 4,1,1.0,1,3,4,0,1,1.0,0.75,kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,10.1.17.215,10.1.17.215
fake_auth,Claude Sonnet 4,2,1.0,1,3,4,0,1,1.0,0.75,kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,desktop-l8c5gsj,desktop-l8c5gsj
fake_auth,Claude Sonnet 4,3,1.0,1,3,5,0,1,1.0,0.6,kerberos_clients_result.json+suricata_alerts_result.json+suspicious_domains_result.json,kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,shutchenson,shutchenson
fake_auth,Claude Sonnet 4,4,1.0,1,1,3,1,0,1.0,0.33,suspicious_domains_result.json,file_downloads_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,appointedtimeagriculture.com (217.70.186.109);authenticatoor.org (82.221.136.26);google-authenticator.burleson-appliance.net (104.21.64.1),authenticatoor.org
fake_auth,Claude Sonnet 4,5,0.67,1,3,3,0,1,1.0,1.0,suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,104.21.64.1;217.70.186.109;45.125.66.252;45.125.66.32;82.221.136.26,45.125.66.252;45.125.66.32;5.252.153.241
fake_auth,Claude Sonnet 4,6,1.0,1,2,2,0,1,1.0,1.0,suricata_alerts_result.json+suspicious_certificates_result.json,suricata_alerts_result.json+suspicious_certificates_result.json,2025-01-22 19:00 utc,2025-01-22 19:00 utc
fake_auth,Claude Sonnet 4,7,1.0,1,1,3,1,0,1.0,0.33,suspicious_certificates_result.json,suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,45.125.66.252;45.125.66.32,45.125.66.252;45.125.66.32
fake_auth,Claude Sonnet 4,8,1.0,1,2,3,0,1,1.0,0.67,suricata_alerts_result.json+suspicious_domains_result.json,suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,5.252.153.241 received the most connections (4) from infected hosts and is a c2 server;evidenced by spamhaus drop listing and fake microsoft teams c2 payload requests,5.252.153.241;c2 server
fake_auth,Cisco 8B,1,1.0,1,0,4,0,0,,0.0,,kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,10.1.17.215,10.1.17.215
fake_auth,Cisco 8B,2,1.0,1,0,4,0,0,,0.0,,kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,desktop-l8c5gsj,desktop-l8c5gsj
fake_auth,Cisco 8B,3,1.0,1,1,5,1,0,1.0,0.2,kerberos_clients_result.json,kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,shutchenson,shutchenson
fake_auth,Cisco 8B,4,0.0,0,0,3,0,0,,0.0,,file_downloads_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,10.1.17.215;45.125.66.252;img-s-msn-com.akamaized.net;oneclient.sfx.ms,authenticatoor.org
fake_auth,Cisco 8B,5,0.0,0,0,3,0,0,,0.0,,suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,104.18.8.76;104.21.64.1;151.101.1.181;192.132.33.69;217.70.186.109;23.199.168.146;23.205.110.12;23.205.110.59;23.207.164.186;23.212.73.35;23.41.241.15;23.55.124.236;23.55.125.39;3.82.67.153;35.71.139.29;35.84.233.181;44.237.90.153;52.32.135.66;82.221.136.26;ag.innovid;ag.innovid.com;appliance.net;appointedtimeagriculture.com;assets.adobedtm;assets.adobedtm.com;authenticatoor.org;authenticator.burleson;bttrack.com;c.go-mpulse.net;com.akamaized;dmpsync.3lift.com;dpm.demdex;dpm.demdex.net;ds.reson8.com;google-authenticator.burleson-appliance.net;img-s-msn-com.akamaized.net;jadserve.postrelease;jadserve.postrelease.com;mpulse.net;mscom.demdex;mscom.demdex.net;oneclient.sfx;play.vidyard;play.vidyard.com;px.owneriq;px.owneriq.net,45.125.66.252;45.125.66.32;5.252.153.241
fake_auth,Cisco 8B,6,1.0,1,1,2,1,0,1.0,0.5,suricata_alerts_result.json,suricata_alerts_result.json+suspicious_certificates_result.json,2025-01-22t19:00:00.000z,2025-01-22 19:00 utc
fake_auth,Cisco 8B,7,1.0,1,0,3,0,0,,0.0,,suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,45.125.66.252;45.125.66.32,45.125.66.252;45.125.66.32
fake_auth,Cisco 8B,8,0.0,0,0,3,0,0,,0.0,,suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,10.1.17.215;23.212.73.35;oneclient.sfx,5.252.153.241;c2 server
fake_auth,DeepSeek V3,1,1.0,1,2,4,0,1,1.0,0.5,kerberos_hostnames_result.json+suspicious_domains_result.json,kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,10.1.17.215,10.1.17.215
fake_auth,DeepSeek V3,2,1.0,1,2,4,0,1,1.0,0.5,kerberos_hostnames_result.json+suspicious_domains_result.json,kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,desktop-l8c5gsj,desktop-l8c5gsj
fake_auth,DeepSeek V3,3,1.0,1,4,5,0,1,1.0,0.8,kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_domains_result.json,kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,shutchenson,shutchenson
fake_auth,DeepSeek V3,4,1.0,1,1,3,1,0,1.0,0.33,suspicious_domains_result.json,file_downloads_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,appointedtimeagriculture.com;authenticatoor.org;google-authenticator.burleson-appliance.net,authenticatoor.org
fake_auth,DeepSeek V3,5,0.67,1,2,3,0,1,1.0,0.67,suspicious_certificates_result.json+suspicious_domains_result.json,suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,45.125.66.252;45.125.66.32;82.221.136.26,45.125.66.252;45.125.66.32;5.252.153.241
fake_auth,DeepSeek V3,6,1.0,1,1,2,1,0,1.0,0.5,suricata_alerts_result.json,suricata_alerts_result.json+suspicious_certificates_result.json,2025-01-22 19:00,2025-01-22 19:00 utc
fake_auth,DeepSeek V3,7,1.0,1,1,3,1,0,1.0,0.33,suspicious_certificates_result.json,suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,45.125.66.252;45.125.66.32,45.125.66.252;45.125.66.32
fake_auth,DeepSeek V3,8,1.0,1,1,3,1,0,1.0,0.33,suricata_alerts_result.json,suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,5.252.153.241;c2 server,5.252.153.241;c2 server
fake_auth,Ollama 3.1:70b,1,1.0,1,2,4,0,1,1.0,0.5,kerberos_hostnames_result.json+suspicious_domains_result.json,kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,10.1.17.215,10.1.17.215
fake_auth,Ollama 3.1:70b,2,1.0,1,2,4,0,1,1.0,0.5,kerberos_hostnames_result.json+suspicious_domains_result.json,kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,desktop-l8c5gsj,desktop-l8c5gsj
fake_auth,Ollama 3.1:70b,3,1.0,1,1,5,1,0,1.0,0.2,kerberos_clients_result.json,kerberos_clients_result.json+kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,shutchenson,shutchenson
fake_auth,Ollama 3.1:70b,4,1.0,1,1,3,1,0,1.0,0.33,suspicious_domains_result.json,file_downloads_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,appointedtimeagriculture.com;authenticatoor.org;bttrack.com,authenticatoor.org
fake_auth,Ollama 3.1:70b,5,0.67,1,3,3,0,1,1.0,1.0,suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,217.70.186.109;23.212.73.35;23.41.241.15;23.55.125.39;45.125.66.252;45.125.66.32;82.221.136.26,45.125.66.252;45.125.66.32;5.252.153.241
fake_auth,Ollama 3.1:70b,6,1.0,1,1,2,1,0,1.0,0.5,suricata_alerts_result.json,suricata_alerts_result.json+suspicious_certificates_result.json,2025-01-22t19:00:00.000z,2025-01-22 19:00 utc
fake_auth,Ollama 3.1:70b,7,1.0,1,1,3,1,0,1.0,0.33,suspicious_certificates_result.json,suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,45.125.66.252;45.125.66.32,45.125.66.252;45.125.66.32
fake_auth,Ollama 3.1:70b,8,0.5,1,1,3,1,0,1.0,0.33,suricata_alerts_result.json,suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,5.252.153.241,5.252.153.241;c2 server
fake_auth,GPT-4,1,1.0,1,3,4,0,1,1.0,0.75,kerberos_hostnames_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,10.1.17.215,10.1.17.215
fake_auth,GPT-4,2,1.0,1,2,4,0,1,1.0,0.5,kerberos_hostnames_result.json+suspicious_domains_result.json,kerberos_hostnames_result.json+suricata_alerts_result.json+suspicious_certificates_result.json+suspicious_domains_result.json,desktop-l8c5gsj,desktop-l8c5gsj
